SubjectID	Weight	gender	age	educ	work
936754186446803916	9391.143031688922	1	43	3	1
1585271561336879505	4730.125659401625	2	49	3	1
1585271561336980660	9391.143031688922	1	44	3	1
1801445447605714706	6196.406432484382	1	68	3	2
4899922101829706052	13361.262797172181	2	40	2	2
4980994376076635136	25087.35100462581	1	44	2	1
6052843423965704338	3681.3754545454294	1	49	3	1
6341075541957842305	64161.85278218869	2	22	3	1
7719182053721745920	17187.30995176878	2	54	2	1
5034735004673	2530.107680734748	1	55	3	1
5034735006083	4254.813132410512	1	66	3	2
5034735007981	3594.8030549075856	2	71	3	2
801651201304652042	10633.167231452162	2	33	3	1
1585271561336892227	2044.9018945138582	1	66	3	2
1585271561337027964	2679.645200624213	2	43	3	2
4827866083748770370	6438.840513075551	2	44	3	1
5188151792315076365	2217.0814661871677	1	45	3	2
5692556863837424006	2160.9936132854073	1	49	3	1
5989799398687549633	2277.9430700039893	2	53	3	1
7493997909187048258	4254.813132410512	1	67	3	2
8872102518756436235	6461.194777209915	2	58	2	1
1585271561336616170	10085.035711662878	2	35	2	1
1585271561336965694	1101.1690682036503	1	51	3	1
5188164182666878593	2751.494709612499	1	78	3	2
6629305121846238404	7483.697644406789	2	53	2	1
1585271561336614750	2713.1454918865593	2	42	3	1
1585271561336660191	2158.469457113111	1	38	3	1
1585271561336709370	6194.1514503303415	1	38	2	1
1585271561336739466	3946.0825526491194	2	47	2	1
1585271561336957561	2603.5207323594045	2	46	3	2
1585271561336988398	2007.8587535282963	1	40	3	1
1585271561337041356	4890.330447724997	1	24	3	1
2315243337311679104	8678.853364710463	2	50	2	1
5332267584642577320	17064.937653151374	1	18	2	2
6629304165209876360	5053.903126526448	2	42	3	1
6701361217345428237	3858.105930496429	1	33	3	1
6701361217345430380	2026.3047359069546	2	49	3	1
6989594081834768320	20260.542162526406	1	23	2	1
7142718144019396736	2720.1142982842007	2	55	3	1
1306055321721055694	8537.573928881171	2	60	2	2
1585271561336750080	3571.084922331889	1	65	3	2
1585271561336806030	4041.615293874779	2	50	3	1
1585271561336832225	5772.063008757089	2	44	3	1
1585271561336905997	6903.62042451695	2	51	3	1
1585271561337022655	2491.2825355470627	1	40	3	1
1585271561337045902	5120.083287007743	1	51	2	1
2305848744076623271	5171.342262111815	1	54	2	1
2954367870147815580	8007.851413466001	2	51	2	1
4692782819673684288	30513.22137669621	1	33	2	1
6413133617073727552	13899.726910511288	2	34	3	1
6845478451388876417	16830.700016045717	1	37	2	1
7214778265081628545	29735.987776507463	1	13	2	2
7926341023773842816	14704.698233569827	2	60	2	1
659036463922962368	12074.219208846713	1	65	2	2
1585271561336928243	4647.061916847248	2	43	3	1
1585271561336967325	4611.192031209669	1	49	3	1
1585271561336986918	8731.113058402254	2	86	3	2
1585271561337034172	15726.990579713038	1	48	2	1
4188356816114180613	20131.555011278975	1	35	2	1
4899922101829706049	6527.009320436884	2	43	3	1
5053969180235838272	8910.042379220566	1	52	2	1
5413337214202458200	7891.0196904673185	1	67	2	2
6124903351516349056	14484.11535933536	1	54	2	1
6341074104264855373	6038.693559100999	2	46	3	1
6629304165209876924	4647.061916847248	2	43	3	1
6629304165209877130	22573.878743181005	1	44	2	1
6629304165209877911	12945.761813589914	2	50	2	1
7720073948424887168	4697.1163084057525	2	48	3	2
5034735005507	2831.9162543963384	2	56	3	2
5034735006366	7199.896062619111	2	38	2	2
5034735006370	3644.3171029857426	2	36	3	2
1585271561336718731	4196.790871881526	1	47	3	1
1585271561337053862	2277.9430700039893	2	49	3	1
4620703683897940812	2679.645200624213	2	41	3	2
4827864231318360661	6016.522922238753	2	50	3	1
5413337214202463298	6016.522922238753	2	53	3	1
5413337717396515977	7818.506110747435	2	29	3	1
5629511129885833153	2277.9430700039893	2	45	3	1
6629304165209878739	2979.583152757968	1	66	3	2
442907474597413632	4094.5617973353396	1	43	3	1
585481360945763072	6733.594785998625	1	32	2	1
1585271561336685436	1101.1690682036503	2	46	3	1
1585271561337051665	1428.5417999745605	2	56	3	1
4620703683897940615	1101.1690682036503	2	46	3	1
4692759896965147652	2061.1658870786873	2	50	3	1
288237581944940608	4151.604871759842	1	33	3	1
801651206834380605	5982.508681733603	2	58	3	1
1585271561336625113	1884.9160398814092	2	47	3	1
1585271561336743898	2299.3976666845397	2	46	3	1
1585271561336926840	1480.0849549920642	1	50	3	1
1585271561336942012	5734.486317364836	1	38	3	1
1585271561337046021	3774.492695183364	2	45	3	1
1585271561337049603	2451.796102614462	1	35	3	1
1585271561337054207	4737.196919384613	2	37	3	2
2089678422698788480	22632.89189189195	2	34	2	1
5332267584642577163	21679.349681324908	1	19	2	2
6052843423965704456	1663.8334269909062	1	43	3	1
6052843423965704875	2091.399601145243	2	38	3	1
6629304165209879092	2549.6565232073062	2	73	3	2
6701361217345428788	2157.4350360807766	2	50	3	2
7071185961695284608	3719.074165994671	2	42	3	1
7504665867989481216	21163.515441689557	2	24	2	2
441365675204750400	8680.078829648504	2	33	3	2
936755082263721921	6874.699369007246	1	27	3	1
1585271561336650521	7932.755484617054	1	66	2	2
1585271561336683089	4141.088055944062	2	35	3	2
1585271561336847738	6336.783450905441	2	59	2	2
1585271561336856408	8347.692519538037	1	50	2	1
1585271561336896813	3276.045917900271	2	39	3	1
1585271561336943649	3136.4979179345482	1	54	3	1
1585271561337035172	3573.6612499412963	2	44	3	1
1585271561337050259	2354.422236209154	2	42	3	2
1666364976156817088	8918.71944783607	1	38	3	1
1729388141130525768	6138.890061781787	1	40	2	1
3747000630363940363	30909.88333831885	2	19	2	2
6341074104264854333	11249.187967577951	2	35	3	1
6341074424982619394	7019.13813776428	2	66	2	2
8935148003885017013	3384.9059940591824	1	74	3	2
360293909705803979	5872.397972026726	1	40	3	1
585480984933644800	20968.06653236077	1	30	2	1
657536914554493457	6664.171692131519	1	44	3	1
1017826211853974785	37869.30972475387	1	18	2	2
1585271561336947598	8248.049408977346	1	39	3	1
1585271561336983147	11632.357655483316	1	65	2	2
1585271561337053756	9197.840711825202	2	56	3	1
2305848744076623738	25730.438550271396	1	56	2	1
5125108828712655936	12651.482216287564	1	35	2	1
5775318380519239808	4898.109045609613	2	55	3	2
6052843423965704773	5063.607042193909	1	50	3	1
6341074104264852554	6737.241951152864	2	65	3	2
7360066385861510720	14447.68218325651	1	41	2	1
8223869468442740608	78324.33060833282	2	16	2	2
8358687489347898503	22710.924888960464	1	26	3	1
8655927546931315394	16111.382556951097	2	61	2	1
5034735006296	3575.52800211363	2	51	3	2
5034735006817	25412.972529114442	1	34	2	1
5034735007839	12863.092691905975	1	30	3	1
9018474210548945	5494.414370724521	1	62	2	2
2594080757047248129	2679.645200624213	2	41	3	2
3170538998892197013	4509.025454000697	2	40	3	1
3963174911056332929	15847.612363001965	1	24	3	1
4620703683897942760	2126.173483841043	2	54	3	1
5548440520018748616	7609.030734720265	2	62	2	2
6341074104264852727	2190.8701876154764	1	66	3	2
6494202335759679553	2126.173483841043	2	50	3	1
6629304165209877985	8756.822209049424	2	42	3	1
7782227771083419137	2643.237808636453	2	78	3	2
1585271561336652799	6235.815710807376	1	32	3	1
1585271561336794292	4551.062909419268	1	69	2	2
1585271561336963098	9143.981721307715	2	29	3	1
1585271561337044872	2274.349399591688	2	69	3	2
3323668723404035968	2061.1658870786873	2	48	3	1
4755806029018135171	11047.310010754654	1	22	2	2
4838570122608543488	1407.372977610409	2	40	3	2
144120137774177244	9747.014614889602	1	33	2	1
1585271561336704943	3081.85020682684	2	39	3	1
1585271561336717247	5694.574902310233	2	62	2	1
1585271561336726720	2282.9616465420254	1	61	3	1
1585271561336869886	1734.081663810601	2	60	3	1
1585271561336887598	2026.3047359069546	2	47	3	1
1585271561336922697	3081.85020682684	2	36	3	1
1585271561336929927	2958.745861599949	1	42	3	1
6052843423965704275	2523.831369273247	2	44	3	1
6052843423965704514	3719.074165994671	2	36	3	1
6629304165209877731	3081.85020682684	2	37	3	1
6629304165209879167	2365.6737947378856	2	39	3	2
7575065665715701012	3719.074165994671	2	37	3	1
936754186446804364	30647.362714737777	1	31	2	1
1162480134731149376	30909.88333831885	2	14	2	2
1585271561336643311	2745.3660355118886	2	43	3	1
1585271561336717120	11991.40003021003	1	45	2	1
1585271561336775007	4485.913388444539	1	62	3	1
1585271561336781219	4116.510060093841	2	63	2	2
1585271561336792081	7960.119218763469	2	56	2	1
1585271561336877371	4361.039212761439	1	47	3	1
1585271561336938625	15642.248035813942	2	34	3	2
1585271561337043353	3642.4121046680884	2	47	3	1
1585271561337047167	7099.816621786447	2	67	3	2
1585271561337050211	10866.24694034127	1	47	2	1
2170746759837790082	14311.394320893714	2	31	2	2
3386714877606070273	30205.335453346	2	30	3	1
4620705145135818881	13713.411546240317	2	55	2	1
4764817325728901698	30909.88333831885	2	16	2	2
6269016405102145896	4328.860253891256	2	48	2	1
6629304165209876517	15489.489748390357	1	29	3	1
7493997909187046914	8999.854998096454	2	51	3	1
8223585134570187969	8479.798103717181	2	58	3	1
432351254888983578	10882.32515737283	1	51	3	1
792641370587574272	15483.855316904108	1	38	2	1
1585271561336746261	9360.131525220631	1	39	3	1
1585271561336971254	5913.7221013230355	2	48	3	1
1585271561337021206	7602.244229483748	1	65	2	2
1585271561337040152	8460.610132395866	2	51	2	1
1585271561337043373	4830.084820315887	2	50	3	1
2305848744076622542	13581.781405617936	2	37	2	2
4251403556427968426	14448.67430533921	2	51	2	2
4899922101829705995	15925.293975203573	1	63	2	1
4910442406929061440	7903.9536964333065	1	51	3	1
5260209176225692826	10610.27006663178	2	39	3	1
6052843423965704124	4830.084820315887	2	51	3	1
6341074104264853858	29936.663115365427	1	33	2	1
6566258848326421129	12050.668760359575	2	62	2	2
7070664730355258688	26559.245055220705	1	66	2	2
8223585134570190210	14044.166437142485	2	52	2	1
8935147025123496246	43129.450412914746	2	25	2	2
5034735005981	3686.5662066262544	1	58	3	1
5034735005990	2889.193888436818	1	39	3	1
5034735006992	2781.0662942873296	1	75	3	2
5034735007175	2044.9018945138582	1	73	3	2
442283067981227968	5611.003412292884	1	38	3	1
1585271561336618804	2889.193888436818	1	38	3	1
1585271561336830199	9207.469415117204	2	34	3	2
1585271561336855982	4254.813132410512	1	67	3	2
1585271561336912139	7818.506110747435	2	28	3	1
1585271561336978284	13443.762980947577	2	62	2	1
1585271561337019162	4196.790871881526	1	45	3	1
1585271561337032307	3594.8030549075856	2	79	3	2
1945561669738689314	7479.681684233757	2	67	3	2
2747280568267094464	2277.9430700039893	2	51	3	1
3386713074957469712	2710.7107211597922	1	55	3	1
5476383257815528261	5264.377433110125	1	62	3	1
5548440520018748242	3315.4602291349124	2	38	3	1
6341072931965192264	2044.9018945138582	1	69	3	2
8718985942162135106	14791.753855528646	1	24	3	1
513593226238056256	4094.5617973353396	1	39	3	1
1585271561336868537	2176.2018351099728	2	39	2	2
1585271561336901297	1265.847051349456	2	42	3	1
2531033574337167648	4596.047632919886	2	37	2	1
4404702729206808320	6038.628593461707	2	15	2	2
792640214893377344	20741.713905218006	2	18	2	2
1585271561336669725	4512.398297848646	1	52	2	1
1585271561336684444	14232.386784215701	2	47	2	1
1585271561336698070	5458.4896734398635	1	36	2	1
1585271561336705117	3113.3909652653642	1	42	3	1
1585271561336738103	2007.8587535282963	1	41	3	1
1585271561336775937	2089.334160526338	2	40	3	1
1585271561336822127	2425.902553200583	1	71	3	2
1585271561336822676	2319.397237266382	1	45	3	1
1585271561336857681	5301.287641989294	2	28	3	1
1585271561337008424	2607.344018205265	1	44	3	1
1585271561337026347	3931.724503894343	2	66	3	2
2305848744076621715	18481.74254359248	2	47	2	1
3026425303832506771	2428.3007132295247	1	67	3	2
4899922101829706070	5620.050725004517	2	60	3	1
5991017152485065472	4602.284445889359	1	66	3	2
6341074104264850532	2631.9913786796697	1	52	3	1
6629304165209876529	2862.286819114518	2	62	3	1
8872102518756436180	17505.349659922864	2	21	2	1
297384773126934848	2372.431113319159	1	37	3	1
369308153052294848	30909.88333831885	2	15	2	2
432351254888982817	5016.458092718162	1	40	3	1
1585271561336695605	5438.722216618046	1	35	2	1
1585271561336719387	2437.5716378100033	1	46	3	1
1585271561336727944	6318.14669265922	1	64	2	1
1585271561336798776	14249.790387426003	2	33	3	2
1585271561336811609	5301.126574082628	2	61	2	2
1585271561336862056	6325.835552947648	2	64	2	2
1585271561336895542	4530.8234631069645	1	60	3	1
1585271561337003177	4283.278698815995	1	54	2	1
1585271561337024464	14377.478323273015	1	35	2	1
2017618760585039447	4373.786378589445	1	45	2	1
3900799820127460352	2614.3930715059746	2	42	3	1
5629512169455334145	4536.326961304144	1	40	2	2
6341074104264854574	4185.265580374718	2	60	3	2
8369031579554988480	30909.88333831885	2	12	2	2
8718974580309867034	3925.064431918927	2	45	3	1
8728228861818848832	5566.254769093207	1	43	3	1
298993634181295296	36819.88212327781	1	31	2	1
1008813765626954944	6169.210556283571	1	36	3	2
1585271561336927912	10853.92513742476	1	57	2	2
1585271561337035594	18826.423274954344	2	71	3	2
3602886481908821317	14137.525204455345	1	54	2	1
4395519197948556568	8097.723998957538	1	48	3	1
5116095829525861647	9966.06441773642	2	49	2	1
6341074104264853422	11772.395488739105	2	70	3	2
6773419624250027981	11442.813237656108	2	57	3	1
7719182053721744961	41177.22589274626	1	34	2	1
7926341023773843009	10806.287525601434	1	38	2	2
5034735005849	2277.9430700039893	2	46	3	1
5034735006269	4196.790871881526	1	52	3	1
5034735006284	2044.9018945138582	1	64	3	2
5034735007164	6804.728142440922	2	56	3	1
5034735007985	4423.914362395623	2	46	3	1
1585271561336763862	2160.9936132854073	1	46	3	1
1585271561337051568	12863.092691905975	1	32	3	1
5044038169132515276	3315.4602291349124	2	35	3	1
1008813765626940802	1101.1690682036503	2	53	3	1
1585271561336622111	6581.437768247387	2	44	2	1
1585271561336738424	3134.6270141229757	2	58	3	1
5774219261808359232	1425.6381020276765	1	53	3	1
6052843423965704273	2952.67342223042	2	45	3	1
6052843423965704529	2777.6284620993147	2	37	3	1
6133915128677061312	8985.536135970058	1	57	2	1
6701361217345430535	6634.476524331299	2	25	3	2
8583869925245703425	8257.72605251377	2	78	2	2
432351254888982791	2026.3047359069546	2	48	3	1
648524241621891083	20593.39828702808	1	17	2	2
1585271561336649869	3448.6689717130967	2	44	3	1
1585271561336667034	2958.745861599949	1	44	3	1
1585271561336678764	4546.892653540999	1	54	2	2
1585271561336713841	4151.604871759842	1	33	3	1
1585271561336775987	2112.7998885395436	2	76	3	2
1585271561336875168	3464.7647503312505	2	74	3	2
1585271561336876422	1921.9930919208357	1	46	3	1
1585271561336913995	3774.492695183364	2	47	3	1
1585271561336970006	2026.3047359069546	2	50	3	1
1585271561336986725	2549.6565232073062	2	68	3	2
1945561426443112146	4151.604871759842	1	28	3	1
2305848744076622294	2112.7998885395436	2	77	3	2
2954368644292678146	21281.27103668974	2	20	2	1
5116095088562074372	2447.6943673292562	2	50	3	1
5908729607245342028	4248.379742846741	1	56	3	1
6629304165209877543	2026.3047359069546	2	50	3	1
6629304165209878979	5767.6126407483835	1	59	2	1
7360198327256849280	5633.525548778872	2	45	3	1
7782227433773402882	2028.3078679032087	2	48	3	1
7926341023773843078	1921.9930919208357	1	47	3	1
8584228067208605312	12079.899311214183	1	47	2	2
1585271561336612481	5545.157539424139	1	46	2	1
1585271561336821166	4782.941337289411	2	43	2	1
1585271561336883056	4811.337134514978	1	73	3	2
1585271561336969544	6359.947195915047	1	38	3	1
2377906299442910940	2957.5701673779945	2	37	3	1
3035438806208156929	10897.275586473743	1	30	3	1
5125108828712652865	16154.710749637996	2	34	3	1
6629304165209878957	3626.9759612305497	2	36	3	1
801651201304655965	5913.7221013230355	2	54	3	1
1585271561336806379	5809.87372063867	2	42	3	1
1585271561337005675	8310.561569043975	2	43	3	1
1585271561337025647	13467.381580761981	2	40	2	1
1585271561337045449	16124.38190596622	1	34	3	1
1585271561337046952	57522.67360189791	1	31	3	1
2305848744076623461	17372.8412505586	2	63	2	2
4107288419676846176	78324.33060833282	2	16	2	2
4395519496552296004	25087.35100462581	1	44	2	1
4620707992873814016	33674.164067979924	2	68	2	2
5413337214202464003	9704.22353964183	1	64	3	2
6133915128677056641	6664.171692131519	1	44	3	1
6341074104264854013	19443.643138665113	1	55	2	1
6341074104264856028	18438.98785369348	2	69	2	2
7288254568174951936	10362.182235065997	1	43	2	1
7503742278222114240	7490.908157938968	2	38	3	2
9079264895077392448	68930.3733006782	1	23	2	2
5034735007518	6120.568998004533	2	49	2	1
5034735007564	2126.173483841043	2	45	3	1
432351254888983524	5294.041759808393	2	43	2	2
720593468436826624	4380.177593719466	1	48	2	2
801652528411721344	2530.107680734748	1	60	3	1
1161937535359032320	7283.3655155658125	1	59	2	1
1585271561336593569	5611.003412292884	1	37	3	1
1585271561336917345	2696.699279345558	1	44	3	1
2305848744076623752	2160.9936132854073	1	45	3	1
2449965756977098562	8740.10759740987	2	45	2	1
3683956273338261056	2126.173483841043	2	47	3	1
6701360968510995600	4423.914362395623	2	50	3	1
7710170304223853569	1630.2071258820908	1	52	3	2
369307611172952512	2254.0515296547646	2	58	3	1
432353157092746305	2777.579609453283	2	46	3	1
945767876848618304	2523.831369273247	2	36	3	1
1585271561336616603	6875.866558662812	1	56	3	1
1585271561336632905	3719.074165994671	2	39	3	1
1585271561336661843	2028.3078679032087	2	53	3	1
1585271561336689238	2717.330422209574	1	68	3	2
1585271561336901411	2139.898333687521	1	65	3	2
1585271561337045100	11270.093758136223	2	46	2	1
2305848744076623770	15869.1143061962	2	31	2	2
2666135707917352927	11156.470259493324	1	42	2	1
6052843423965704534	1560.4130766400165	2	46	3	1
7648209514596411136	2091.399601145243	2	43	3	1
1585271561336613208	10208.076140013798	1	39	3	1
1585271561336646548	3283.153057161282	2	70	3	2
1585271561336668603	4421.468750551052	2	44	3	1
1585271561336932260	3484.5053018486437	2	54	3	2
1585271561337026744	5822.233198516316	1	70	3	2
1585271561337037902	6359.947195915047	1	43	3	1
1585271561337040747	7075.566416784385	1	66	2	2
1585271561337043459	3152.708186285279	1	50	2	1
2233792637557839683	5772.063008757089	2	37	3	1
